long,lat,gbd_path_type,gbd_total_time,gbd_transfer_count,gbd_total_distance,gbd_total_walk_distance,gbd_total_fare,cbd_m,gbd_m,ybd_m,north_hangang,district,address,jibun,station,station_m,univ,univ_m,road_m,scale,junse,month,date,guarantee,rent_month,build,new_address,term,contract1,contract2,contract3,contract3
127.0479097,37.479248,3,1374,1,3792,480,1500,12279.52631,2753.03518,11431.81486,0,se,서울특별시 강남구 개포동,1***,매봉역,859,총신대학교,7243,8m미만,30,1,202304,17,"13,000",0,1996,개포로25길,-,-,-, , 
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,30,1,202301,29,"5,500",0,,논현로8길,-,-,-, , 
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,30,1,202310,30,"13,000",0,1992,논현로8길,202311~202511,신규,-,0,0
127.0455255,37.4776343,3,1445,1,4409,455,1500,12164.72319,2933.205628,11470.05486,0,se,서울특별시 강남구 개포동,1***,매봉역,1036,총신대학교,7062,8m미만,30.03,1,202306,16,"13,000",0,1989,논현로18길,202307~202507,신규,-,0,0
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,12m미만,31,0,202305,22,"2,000",40,1988,논현로8길,202306~202505,신규,-,0,0
127.0483742,37.4785262,3,1320,1,3778,444,1500,12350.3142,2834.696457,11521.36814,0,se,서울특별시 강남구 개포동,1***,매봉역,944,총신대학교,7295,12m미만,31.34,0,202301,17,"12,000",40,1996,개포로24길,202302~202502,신규,-,0,0
127.0483742,37.4785262,3,1320,1,3778,444,1500,12350.3142,2834.696457,11521.36814,0,se,서울특별시 강남구 개포동,1***,매봉역,944,총신대학교,7295,12m미만,31.5,1,202302,4,"14,000",0,1996,개포로24길,202302~202502,신규,-,0,0
127.0483742,37.4785262,3,1320,1,3778,444,1500,12350.3142,2834.696457,11521.36814,0,se,서울특별시 강남구 개포동,1***,매봉역,944,총신대학교,7295,12m미만,31.53,1,202306,20,"10,000",0,1996,개포로24길,202307~202507,신규,-,0,0
127.0603878,37.4836355,1,985,0,2865,830,1400,13111.9664,2559.539755,11686.92602,0,se,서울특별시 강남구 개포동,1**,구룡역,385,건국대학교,6562,8m미만,31.61,1,202311,7,"12,000",0,1987,선릉로12길,202311~202511,갱신,-,"10,000",0
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,33,0,202308,2,"1,000",52,1995,논현로6길,-,신규,-,0,0
127.0606789,37.4831256,1,1028,0,2926,892,1400,13156.06719,2621.612097,11747.14089,0,se,서울특별시 강남구 개포동,1**,구룡역,446,건국대학교,6611,8m미만,33,0,202305,2,"3,000",40,1987,선릉로10길,202305~202505,신규,-,0,0
127.0456237,37.477475,3,1399,1,4397,393,1500,12180.23055,2950.525723,11489.66135,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1034,총신대학교,7074,8m미만,33,0,202306,3,"2,000",38,1993,논현로20길,202307~202507,갱신,-,"2,000",38
127.0486578,37.4745157,3,1587,1,4784,481,1500,12566.05644,3280.494072,11910.26038,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1026,총신대학교,7401,8m미만,33,0,202310,12,"1,000",52,1996,논현로12길,202311~202510,신규,-,0,0
127.0510705,37.4791965,3,1090,1,3475,368,1500,12536.67771,2781.86,11591.50394,0,se,서울특별시 강남구 개포동,1***,매봉역,941,건국대학교,7272,8m미만,33,0,202305,16,"3,000",70,1988,개포로36길,202306~202506,신규,-,0,0
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,33,0,202301,25,"1,000",40,1995,논현로8길,202302~202502,신규,-,0,0
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,33,0,202304,30,"2,500",42,1995,논현로6길,202305~202504,신규,-,0,0
127.0456237,37.477475,3,1399,1,4397,393,1500,12180.23055,2950.525723,11489.66135,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1034,총신대학교,7074,8m미만,33,0,202306,30,"3,000",34,1993,논현로20길,-,-,-, , 
127.0479097,37.479248,3,1374,1,3792,480,1500,12279.52631,2753.03518,11431.81486,0,se,서울특별시 강남구 개포동,1***,매봉역,859,총신대학교,7243,8m미만,33,1,202301,4,"14,500",0,1996,개포로25길,202301~202501,신규,-,0,0
127.0486578,37.4745157,3,1587,1,4784,481,1500,12566.05644,3280.494072,11910.26038,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1026,총신대학교,7401,8m미만,33,1,202307,10,"11,500",0,1996,논현로12길,202307~202507,신규,-,0,0
127.0483742,37.4785262,3,1320,1,3778,444,1500,12350.3142,2834.696457,11521.36814,0,se,서울특별시 강남구 개포동,1***,매봉역,944,총신대학교,7295,12m미만,33,1,202302,17,"16,800",0,1996,개포로24길,202302~202502,갱신,-,"16,000",0
127.0455255,37.4776343,3,1445,1,4409,455,1500,12164.72319,2933.205628,11470.05486,0,se,서울특별시 강남구 개포동,1***,매봉역,1036,총신대학교,7062,8m미만,33,1,202311,20,"9,680",0,1989,논현로18길,202312~202512,-,-, , 
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,33,1,202308,28,"13,000",0,1992,논현로8길,202309~202509,신규,-,0,0
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,33.15,0,202303,4,"2,000",125,,논현로8길,-,-,-, , 
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,33.15,0,202303,5,"2,000",125,,논현로8길,202303~202503,신규,-,0,0
127.0603878,37.4836355,1,985,0,2865,830,1400,13111.9664,2559.539755,11686.92602,0,se,서울특별시 강남구 개포동,1**,구룡역,385,건국대학교,6562,8m미만,33.78,1,202301,11,"28,000",0,2017,선릉로12길,202301~202501,신규,-,0,0
127.0603878,37.4836355,1,985,0,2865,830,1400,13111.9664,2559.539755,11686.92602,0,se,서울특별시 강남구 개포동,1**,구룡역,385,건국대학교,6562,8m미만,33.78,1,202301,11,"28,000",0,,선릉로12길,-,-,-, , 
127.0603878,37.4836355,1,985,0,2865,830,1400,13111.9664,2559.539755,11686.92602,0,se,서울특별시 강남구 개포동,1**,구룡역,385,건국대학교,6562,8m미만,33.78,1,202305,15,"30,100",0,2017,선릉로12길,-,-,-, , 
127.0603878,37.4836355,1,985,0,2865,830,1400,13111.9664,2559.539755,11686.92602,0,se,서울특별시 강남구 개포동,1**,구룡역,385,건국대학교,6562,8m미만,33.78,1,202305,15,"30,100",0,2017,선릉로12길,202305~202505,갱신,-,"30,000",0
127.0603878,37.4836355,1,985,0,2865,830,1400,13111.9664,2559.539755,11686.92602,0,se,서울특별시 강남구 개포동,1**,구룡역,385,건국대학교,6562,8m미만,33.8,0,202305,2,"15,000",60,2017,선릉로12길,202305~202505,신규,-,0,0
127.0603878,37.4836355,1,985,0,2865,830,1400,13111.9664,2559.539755,11686.92602,0,se,서울특별시 강남구 개포동,1**,구룡역,385,건국대학교,6562,8m미만,33.8,0,202302,24,"10,000",80,2017,선릉로12길,202304~202404,신규,-,0,0
127.0599256,37.4837459,1,956,0,2849,792,1400,13069.39139,2529.834143,11651.73584,0,se,서울특별시 강남구 개포동,1**,구룡역,366,건국대학교,6561,8m미만,34.16,0,202305,3,"1,000",70,2022,선릉로16길,202305~202505,신규,-,0,0
127.0599256,37.4837459,1,956,0,2849,792,1400,13069.39139,2529.834143,11651.73584,0,se,서울특별시 강남구 개포동,1**,구룡역,366,건국대학교,6561,8m미만,34.16,0,202305,18,"5,000",50,2022,선릉로16길,202305~202505,신규,-,0,0
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,34.59,1,202303,20,"6,300",0,1995,논현로6길,202304~202404,갱신,사용,"6,000",0
127.0486578,37.4745157,3,1587,1,4784,481,1500,12566.05644,3280.494072,11910.26038,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1026,총신대학교,7401,8m미만,34.71,1,202307,13,"8,800",0,1997,논현로12길,202307~202507,갱신,사용,"8,400",0
127.047226,37.4759299,3,1594,1,4124,605,1500,12382.80192,3119.984608,11710.07765,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1009,총신대학교,7245,12m미만,35,0,202309,6,"2,500",65,1988,논현로16길,202310~202510,신규,-,0,0
127.047226,37.4759299,3,1594,1,4124,605,1500,12382.80192,3119.984608,11710.07765,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1009,총신대학교,7245,12m미만,35,0,202309,8,"1,500",70,1988,논현로16길,202309~202509,신규,-,0,0
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,35,0,202310,13,500,50,1993,논현로6길,202311~202511,신규,-,0,0
127.0489023,37.4785574,3,1237,1,3672,440,1500,12391.27955,2833.771962,11544.00238,0,se,서울특별시 강남구 개포동,1***,매봉역,949,총신대학교,7341,8m미만,35,0,202309,20,"8,500",15,1996,개포로26길,-,-,-, , 
127.047226,37.4759299,3,1594,1,4124,605,1500,12382.80192,3119.984608,11710.07765,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1009,총신대학교,7245,8m미만,35,0,202311,22,"1,000",80,1994,논현로16길,202312~202512,신규,-,0,0
127.0455255,37.4776343,3,1445,1,4409,455,1500,12164.72319,2933.205628,11470.05486,0,se,서울특별시 강남구 개포동,1***,매봉역,1036,총신대학교,7062,8m미만,35,0,202302,27,500,50,1996,논현로18길,-,신규,-,0,0
127.0510705,37.4791965,3,1090,1,3475,368,1500,12536.67771,2781.86,11591.50394,0,se,서울특별시 강남구 개포동,1***,매봉역,941,건국대학교,7272,8m미만,35,0,202307,31,"5,000",35,1993,개포로36길,202308~202508,갱신,-,"5,000",35
127.0489023,37.4785574,3,1237,1,3672,440,1500,12391.27955,2833.771962,11544.00238,0,se,서울특별시 강남구 개포동,1***,매봉역,949,총신대학교,7341,8m미만,35,1,202309,27,"11,000",0,1996,개포로26길,202310~202510,신규,-,0,0
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,35.14,0,202311,3,"13,000",25,1990,논현로8길,202401~202601,신규,-,0,0
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,35.27,0,202303,22,"1,000",63,1996,논현로8길,202303~202503,신규,-,0,0
127.0486578,37.4745157,3,1587,1,4784,481,1500,12566.05644,3280.494072,11910.26038,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1026,총신대학교,7401,12m미만,35.5,0,202305,10,"1,000",59,1997,논현로12길,202306~202506,신규,-,0,0
127.0486578,37.4745157,3,1587,1,4784,481,1500,12566.05644,3280.494072,11910.26038,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1026,총신대학교,7401,12m미만,35.5,0,202304,24,"1,000",60,1997,논현로12길,202304~202504,신규,-,0,0
127.0479097,37.479248,3,1374,1,3792,480,1500,12279.52631,2753.03518,11431.81486,0,se,서울특별시 강남구 개포동,1***,매봉역,859,총신대학교,7243,8m미만,35.66,1,202305,18,"23,000",0,1996,개포로25길,202306~202506,신규,-,0,0
127.0501246,37.4786815,3,1263,1,3682,475,1500,12483.8684,2828.870867,11592.15493,0,se,서울특별시 강남구 개포동,1***,매봉역,964,건국대학교,7354,8m미만,36,0,202303,3,700,60,1988,개포로32길,202303~202403,신규,-,0,0
127.046049,37.4789533,3,1413,1,3911,535,1500,12143.82112,2785.311399,11370.45366,0,se,서울특별시 강남구 개포동,1***,매봉역,887,총신대학교,7085,12m미만,36,0,202307,10,"3,000",80,1993,개포로17길,202307~202507,신규,-,0,0
127.0510696,37.4722127,2,1887,0,4750,730,1500,12871.97487,3551.606175,12240.13577,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1140,총신대학교,7666,8m미만,36,0,202305,15,"2,000",50,1995,논현로2길,202306~202506,신규,-,0,0
127.0479097,37.479248,3,1374,1,3792,480,1500,12279.52631,2753.03518,11431.81486,0,se,서울특별시 강남구 개포동,1***,매봉역,859,총신대학교,7243,8m미만,36,0,202308,18,"1,000",40,1997,개포로25길,202309~202509,신규,-,0,0
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,36,0,202306,28,"1,000",44,1995,논현로6길,202309~202408,신규,-,0,0
127.0603878,37.4836355,1,985,0,2865,830,1400,13111.9664,2559.539755,11686.92602,0,se,서울특별시 강남구 개포동,1**,구룡역,385,건국대학교,6562,8m미만,36.3,1,202304,27,"20,000",0,1987,선릉로12길,202307~202507,갱신,-,"12,075",0
127.0486578,37.4745157,3,1587,1,4784,481,1500,12566.05644,3280.494072,11910.26038,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1026,총신대학교,7401,8m미만,36.33,0,202301,27,500,55,1996,논현로12길,202302~202502,신규,-,0,0
127.0486578,37.4745157,3,1587,1,4784,481,1500,12566.05644,3280.494072,11910.26038,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1026,총신대학교,7401,8m미만,36.33,0,202301,27,"1,000",50,1996,논현로12길,202302~202502,신규,-,0,0
127.0494435,37.4794276,3,1326,1,3669,527,1500,12394.85984,2740.89887,11489.83664,0,se,서울특별시 강남구 개포동,1***,매봉역,867,건국대학교,7297,8m미만,36.98,0,202307,19,"1,000",50,1994,개포로31길,202307~202507,신규,-,0,0
127.0510705,37.4791965,3,1090,1,3475,368,1500,12536.67771,2781.86,11591.50394,0,se,서울특별시 강남구 개포동,1***,매봉역,941,건국대학교,7272,8m미만,37,0,202302,20,"2,000",50,1993,개포로36길,202303~202503,신규,-,0,0
127.0606789,37.4831256,1,1028,0,2926,892,1400,13156.06719,2621.612097,11747.14089,0,se,서울특별시 강남구 개포동,1**,구룡역,446,건국대학교,6611,8m미만,38,0,202310,12,"1,000",60,1987,선릉로10길,202311~202511,신규,-,0,0
127.0456237,37.477475,3,1399,1,4397,393,1500,12180.23055,2950.525723,11489.66135,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1034,총신대학교,7074,8m미만,38,0,202308,16,"2,000",47,,논현로20길,202308~202508,갱신,-,"2,000",45
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,38.16,0,202302,11,"10,000",24,1995,논현로6길,202303~202503,신규,-,0,0
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,38.16,0,202307,18,"5,000",43,1995,논현로6길,202307~202507,신규,-,0,0
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,38.2,1,202303,14,"13,780",0,1995,논현로6길,202304~202504,신규,-,0,0
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,38.27,1,202303,27,"19,000",0,1990,논현로6길,202303~202503,신규,-,0,0
127.0486578,37.4745157,3,1587,1,4784,481,1500,12566.05644,3280.494072,11910.26038,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1026,총신대학교,7401,8m미만,38.57,0,202301,27,"1,000",50,1996,논현로12길,202303~202503,신규,-,0,0
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,39,0,202309,7,"1,000",47,1995,논현로8길,202309~202509,신규,-,0,0
127.046049,37.4789533,3,1413,1,3911,535,1500,12143.82112,2785.311399,11370.45366,0,se,서울특별시 강남구 개포동,1***,매봉역,887,총신대학교,7085,12m미만,39,0,202310,23,"8,000",55,1996,개포로17길,202312~202512,신규,-,0,0
127.0606789,37.4831256,1,1028,0,2926,892,1400,13156.06719,2621.612097,11747.14089,0,se,서울특별시 강남구 개포동,1**,구룡역,446,건국대학교,6611,8m미만,39.51,0,202304,6,"5,000",35,1988,선릉로10길,202305~202505,갱신,-,"4,000",35
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,39.6,0,202310,23,"5,000",45,1994,논현로6길,202311~202511,신규,-,0,0
127.0501246,37.4786815,3,1263,1,3682,475,1500,12483.8684,2828.870867,11592.15493,0,se,서울특별시 강남구 개포동,1***,매봉역,964,건국대학교,7354,8m미만,39.9,0,202311,30,"13,000",28,1988,개포로32길,202401~202601,신규,-,0,0
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,39.9,1,202305,19,"31,500",0,2019,논현로6길,202306~202506,신규,-,0,0
127.047226,37.4759299,3,1594,1,4124,605,1500,12382.80192,3119.984608,11710.07765,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1009,총신대학교,7245,8m미만,40,0,202311,6,"1,000",85,1994,논현로16길,202311~202511,신규,-,0,0
127.047226,37.4759299,3,1594,1,4124,605,1500,12382.80192,3119.984608,11710.07765,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1009,총신대학교,7245,12m미만,40,0,202309,9,"5,000",65,1988,논현로16길,202310~202510,신규,-,0,0
127.0478487,37.4784311,3,1286,1,3775,402,1500,12312.58914,2843.489715,11504.96443,0,se,서울특별시 강남구 개포동,1***,매봉역,948,총신대학교,7251,25m미만,40,0,202310,11,"1,000",60,1997,개포로22길,202310~202510,신규,-,0,0
127.0455255,37.4776343,3,1445,1,4409,455,1500,12164.72319,2933.205628,11470.05486,0,se,서울특별시 강남구 개포동,1***,매봉역,1036,총신대학교,7062,8m미만,40,0,202310,11,"2,000",50,1987,논현로18길,202311~202511,갱신,-,"1,000",45
127.0507288,37.4725431,2,1923,0,4789,777,1500,12828.41316,3512.102451,12193.04503,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1118,총신대학교,7628,8m미만,40,0,202307,12,"13,230",3,1995,논현로6길,202309~202409,갱신,-,"13,230",0
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,40,0,202310,17,"2,000",75,1989,논현로8길,-,-,-, , 
127.0493388,37.4737174,2,2063,0,4960,981,1500,12659.70756,3372.313515,12017.31789,0,se,서울특별시 강남구 개포동,1***,양재시민의숲역,1042,총신대학교,7479,8m미만,40,0,202310,17,"2,000",75,1989,논현로8길,202310~202510,신규,-,0,0
127.0508099,37.4788413,3,1136,1,3521,430,1500,12531.77732,2818.018869,11611.2107,0,se,서울특별시 강남구 개포동,1***,매봉역,968,건국대학교,7317,8m미만,40,0,202307,19,"1,000",75,1989,개포로34길,202308~202508,신규,-,0,0
127.0450422,37.4787663,3,1548,1,4533,561,1500,12072.03353,2809.85637,11340.7435,0,se,서울특별시 강남구 개포동,1***,매봉역,917,총신대학교,7000,8m미만,40,0,202302,20,500,80,1995,개포로15길,202303~202403,신규,-,0,0
