경도,위도,최근접 지하철,역과 거리(m),시군구,번지,본번,부번,전월세구분,면적(제곱m),계약월,계약일,보증금(만원),월세(만원),총비용,층,건축년도,도로명,계약기간(개월),계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
127.0567466,37.5718166,답십리역,654,서울특별시 동대문구 답십리동 250-3,250,3,리베르떼청량리1차,월세,29.89,202308,22,25500,20,25980,2,2022,전농로 75-10,24,신규,-,0,0
127.0567466,37.5718166,답십리역,654,서울특별시 동대문구 답십리동 250-3,250,3,리베르떼청량리1차,전세,29.89,202308,31,26500,0,26500,3,2022,전농로 75-10,-,신규,-,0,0
127.0567466,37.5718166,답십리역,654,서울특별시 동대문구 답십리동 250-3,250,3,리베르떼청량리1차,월세,29.89,202309,20,25500,20,25980,2,2022,전농로 75-10,24,신규,-,0,0
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.81,202307,6,26000,0,26000,3,2023,황물로15길 30-10,-,신규,-,0,0
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,27.53,202307,12,25000,0,25000,3,2023,황물로15길 30-10,-,-,-, , 
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,29.55,202307,25,27000,0,27000,5,2023,황물로15길 30-10,-,신규,-,0,0
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.8,202307,26,29500,0,29500,4,2023,황물로15길 30-10,-,신규,-,0,0
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.8,202307,26,29500,0,29500,4,2023,황물로15길 30-10,-,-,-, , 
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,27.95,202308,9,27000,0,27000,3,2023,황물로15길 30-10,-,신규,-,0,0
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.81,202308,16,27000,0,27000,2,2023,황물로15길 30-10,-,신규,-,0,0
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.81,202308,21,26000,0,26000,3,2023,황물로15길 30-10,-,-,-, , 
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,27.95,202308,23,27000,0,27000,2,2023,황물로15길 30-10,-,신규,-,0,0
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.81,202308,25,26000,0,26000,3,2023,황물로15길 30-10,-,-,-, , 
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.81,202308,27,25000,0,25000,2,2023,황물로15길 30-10,-,신규,-,0,0
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.88,202309,14,25500,0,25500,5,2023,황물로15길 30-10,-,-,-, , 
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.88,202309,14,25300,0,25300,5,2023,황물로15길 30-10,-,-,-, , 
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,28.88,202309,14,25500,0,25500,5,2023,황물로15길 30-10,-,-,-, , 
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,27.53,202309,23,25000,0,25000,3,2023,황물로15길 30-10,-,신규,-,0,0
127.058641,37.5655584,답십리역,561,서울특별시 동대문구 답십리동 956-32,956,32,리베르떼청량리2차,전세,27.53,202309,27,25000,0,25000,2,2023,황물로15길 30-10,-,신규,-,0,0
127.063183,37.5695007,장한평역,879,서울특별시 동대문구 답십리동 2-253,2,253,"명품가A,B,C동",전세,49.99,202301,27,30000,0,30000,3,2014,답십리로60길 81,-,신규,-,0,0
127.063183,37.5695007,장한평역,879,서울특별시 동대문구 답십리동 2-253,2,253,"명품가A,B,C동",전세,82.04,202310,12,34000,0,34000,5,2014,답십리로60길 81,-,신규,-,0,0
127.063183,37.5695007,장한평역,879,서울특별시 동대문구 답십리동 2-253,2,253,"명품가A,B,C동",전세,52.78,202310,19,27500,0,27500,3,2014,답십리로60길 81,-,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,전세,29.16,202212,16,40000,0,40000,5,2022,답십리로 150-3,-,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,전세,29.84,202301,17,40000,0,40000,5,2022,답십리로 150-3,-,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,29.99,202302,15,5000,100,6200,2,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,28.92,202302,17,5000,100,7400,3,2022,답십리로 150-3,24,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,29.99,202302,19,5000,100,6200,2,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,29.99,202302,20,3000,110,4320,3,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,29.99,202302,21,3000,110,4320,3,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,28.92,202302,23,5000,100,6200,2,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,전세,29.16,202303,16,30000,0,30000,6,2022,답십리로 150-3,-,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,28.48,202303,23,5000,110,6320,5,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,29.84,202303,26,5000,110,6320,4,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,29.16,202304,10,5000,100,7400,2,2022,답십리로 150-3,24,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,29.16,202304,17,5000,110,6320,4,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,29.85,202305,6,5000,120,6440,4,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,월세,29.84,202306,25,5000,140,6680,6,2022,답십리로 150-3,12,신규,-,0,0
127.0568874,37.5725782,답십리역,731,서울특별시 동대문구 답십리동 246-17,246,17,모아타운,전세,29.16,202309,19,24600,0,24600,3,2022,답십리로 150-3,-,신규,-,0,0
127.0509155,37.5716557,신답역,396,서울특별시 동대문구 답십리동 477-10,477,10,브릭핸즈9,월세,29.98,202304,20,5000,120,6440,6,2022,사가정로 26-1,12,신규,-,0,0
127.0509155,37.5716557,신답역,396,서울특별시 동대문구 답십리동 477-10,477,10,브릭핸즈9,월세,29.98,202305,9,2000,135,5240,5,2022,사가정로 26-1,24,신규,-,0,0
127.0509155,37.5716557,신답역,396,서울특별시 동대문구 답십리동 477-10,477,10,브릭핸즈9,월세,29.98,202305,26,3000,130,6120,5,2022,사가정로 26-1,24,신규,-,0,0
127.0509155,37.5716557,신답역,396,서울특별시 동대문구 답십리동 477-10,477,10,브릭핸즈9,월세,29.98,202305,26,4000,125,6875,4,2022,사가정로 26-1,23,신규,-,0,0
127.0509155,37.5716557,신답역,396,서울특별시 동대문구 답십리동 477-10,477,10,브릭핸즈9,월세,29.98,202305,30,5000,120,7880,3,2022,사가정로 26-1,24,신규,-,0,0
127.0509155,37.5716557,신답역,396,서울특별시 동대문구 답십리동 477-10,477,10,브릭핸즈9,월세,29.98,202305,31,3000,130,4560,4,2022,사가정로 26-1,12,신규,-,0,0
127.0509155,37.5716557,신답역,396,서울특별시 동대문구 답십리동 477-10,477,10,브릭핸즈9,월세,29.98,202306,15,1000,140,4360,2,2022,사가정로 26-1,24,신규,-,0,0
127.0509155,37.5716557,신답역,396,서울특별시 동대문구 답십리동 477-10,477,10,브릭핸즈9,월세,29.98,202306,30,1000,140,4360,3,2022,사가정로 26-1,24,신규,-,0,0
127.0651816,37.5725138,장한평역,1219,서울특별시 동대문구 답십리동 3-79,3,79,삼성아트빌,전세,55.75,202309,11,23000,0,23000,4,2008,답십리로 214-17,-,신규,-,0,0
127.0501529,37.572919,신답역,438,서울특별시 동대문구 답십리동 470-28,470,28,샤인파크빌,전세,26.97,202302,27,23500,0,23500,4,2019,서울시립대로2길 71-18,-,신규,-,0,0
127.0501529,37.572919,신답역,438,서울특별시 동대문구 답십리동 470-28,470,28,샤인파크빌,전세,26.91,202305,17,21000,0,21000,4,2019,서울시립대로2길 71-18,-,갱신,-,"23,000",0
127.0501529,37.572919,신답역,438,서울특별시 동대문구 답십리동 470-28,470,28,샤인파크빌,월세,26.91,202306,10,15000,50,16200,4,2019,서울시립대로2길 71-18,24,신규,-,0,0
127.0501529,37.572919,신답역,438,서울특별시 동대문구 답십리동 470-28,470,28,샤인파크빌,전세,26.97,202309,2,24400,0,24400,3,2019,서울시립대로2길 71-18,-,신규,-,0,0
127.0501529,37.572919,신답역,438,서울특별시 동대문구 답십리동 470-28,470,28,샤인파크빌,전세,26.97,202309,21,25000,0,25000,2,2019,서울시립대로2길 71-18,-,-,-, , 
127.0566499,37.5694273,답십리역,454,서울특별시 동대문구 답십리동 263-5,263,5,성민아트빌라,전세,62.94,202303,8,20000,0,20000,3,1991,전농로 49-8,-,-,-, , 
127.0555213,37.56682,답십리역,264,서울특별시 동대문구 답십리동 490-78,490,78,성원빌라A동,전세,32.03,202304,11,8500,0,8500,-1,1990,천호대로75길 30-10,-,갱신,-,"8,000",0
127.0507424,37.5724255,신답역,434,서울특별시 동대문구 답십리동 467-40,467,40,송정지가,전세,26.95,202211,30,25000,0,25000,4,2020,서울시립대로4길 90-8,-,-,-, , 
127.0507424,37.5724255,신답역,434,서울특별시 동대문구 답십리동 467-40,467,40,송정지가,전세,29.75,202301,17,21000,0,21000,3,2020,서울시립대로4길 90-8,-,신규,-,0,0
127.0496342,37.5729341,신답역,412,서울특별시 동대문구 답십리동 470-6,470,6,숲에그린(470-6),전세,46.48,202303,11,23000,0,23000,3,2019,답십리로38길 33,-,-,-, , 
127.0609955,37.5673783,장한평역,685,서울특별시 동대문구 답십리동 16-11,16,11,스카이팰리스,월세,29.97,202301,30,5000,100,7400,2,2021,한천로11길 22,24,신규,-,0,0
127.0609955,37.5673783,장한평역,685,서울특별시 동대문구 답십리동 16-11,16,11,스카이팰리스,월세,29.97,202303,6,5000,110,7640,2,2021,한천로11길 22,24,신규,-,0,0
127.0609955,37.5673783,장한평역,685,서울특별시 동대문구 답십리동 16-11,16,11,스카이팰리스,월세,29.97,202308,28,2000,128,3408,4,2021,한천로11길 22,11,신규,-,0,0
127.0566121,37.5664797,답십리역,364,서울특별시 동대문구 답십리동 488-338,488,338,스타클래스,월세,24.39,202307,10,3000,95,4140,12,2019,전농로 20,12,신규,-,0,0
127.0566121,37.5664797,답십리역,364,서울특별시 동대문구 답십리동 488-338,488,338,스타클래스,전세,24.39,202309,13,24000,0,24000,14,2019,전농로 20,-,-,-, , 
127.0566121,37.5664797,답십리역,364,서울특별시 동대문구 답십리동 488-338,488,338,스타클래스,월세,26.16,202310,31,5000,80,6920,13,2019,전농로 20,24,신규,-,0,0
127.0495562,37.5719769,신답역,324,서울특별시 동대문구 답십리동 468-5,468,5,써니빌,전세,29.86,202303,24,21000,0,21000,2,2013,답십리로40길 52,-,신규,-,0,0
127.0495562,37.5719769,신답역,324,서울특별시 동대문구 답십리동 468-5,468,5,써니빌,월세,34.11,202308,21,12000,55,13320,3,2013,답십리로40길 52,24,신규,-,0,0
127.0572995,37.5734349,답십리역,832,서울특별시 동대문구 답십리동 243-6,243,6,써밋카운티,월세,34.868,202310,12,4000,140,7360,11,2021,전농로 95,24,신규,-,0,0
127.0508609,37.570769,신답역,351,서울특별시 동대문구 답십리동 482-69,482,69,에덴빌10차,전세,56.45,202211,27,33000,0,33000,4,2018,사가정로2길 18-11,-,갱신,사용,"31,500",0
127.0508609,37.570769,신답역,351,서울특별시 동대문구 답십리동 482-69,482,69,에덴빌10차,전세,29.57,202212,12,23000,0,23000,2,2018,사가정로2길 18-11,-,신규,-,0,0
127.0508609,37.570769,신답역,351,서울특별시 동대문구 답십리동 482-69,482,69,에덴빌10차,월세,29.57,202308,27,10000,63,11512,2,2018,사가정로2길 18-11,24,신규,-,0,0
127.0508609,37.570769,신답역,351,서울특별시 동대문구 답십리동 482-69,482,69,에덴빌10차,전세,29.67,202309,9,22800,0,22800,2,2018,사가정로2길 18-11,-,신규,-,0,0
127.0495806,37.5726289,신답역,381,서울특별시 동대문구 답십리동 470-25,470,25,에스엔제이빌,전세,58.59,202302,6,30000,0,30000,2,2017,서울시립대로2길 71-3,-,신규,-,0,0
127.0495806,37.5726289,신답역,381,서울특별시 동대문구 답십리동 470-25,470,25,에스엔제이빌,전세,57.59,202305,13,31000,0,31000,5,2017,서울시립대로2길 71-3,-,신규,-,0,0
127.0495806,37.5726289,신답역,381,서울특별시 동대문구 답십리동 470-25,470,25,에스엔제이빌,전세,58.59,202310,4,31000,0,31000,2,2017,서울시립대로2길 71-3,-,신규,-,0,0
127.0669843,37.5751888,장한평역,1537,서울특별시 동대문구 답십리동 1-119,1,119,우성타운,월세,63.04,202211,25,1000,63,2512,3,2003,답십리로59길 57,24,신규,-,0,0
127.0579829,37.5700523,답십리역,590,서울특별시 동대문구 답십리동 36-46,36,46,유정홈타운,전세,42.46,202211,14,15700,0,15700,1,2004,답십리로52길 62,-,-,-, , 
127.0579829,37.5700523,답십리역,590,서울특별시 동대문구 답십리동 36-46,36,46,유정홈타운,전세,47.09,202307,15,22000,0,22000,3,2004,답십리로52길 62,-,-,-, , 
127.0579829,37.5700523,답십리역,590,서울특별시 동대문구 답십리동 36-46,36,46,유정홈타운,전세,71.28,202307,24,27000,0,27000,1,2004,답십리로52길 62,-,신규,-,0,0
127.0579829,37.5700523,답십리역,590,서울특별시 동대문구 답십리동 36-46,36,46,유정홈타운,전세,42.46,202307,25,15700,0,15700,1,2004,답십리로52길 62,-,신규,-,0,0
127.0579829,37.5700523,답십리역,590,서울특별시 동대문구 답십리동 36-46,36,46,유정홈타운,전세,47.86,202307,27,22000,0,22000,3,2004,답십리로52길 62,-,-,-, , 
127.0579829,37.5700523,답십리역,590,서울특별시 동대문구 답십리동 36-46,36,46,유정홈타운,전세,47.86,202308,31,22000,0,22000,3,2004,답십리로52길 62,-,신규,-,0,0
127.0579829,37.5700523,답십리역,590,서울특별시 동대문구 답십리동 36-46,36,46,유정홈타운,전세,47.09,202310,3,22000,0,22000,3,2004,답십리로52길 62,-,신규,-,0,0
127.0502906,37.5710054,신답역,313,서울특별시 동대문구 답십리동 482-104,482,104,장미빌라,월세,59,202211,12,8000,90,10160,2,1997,사가정로 18,24,신규,-,0,0
127.0502906,37.5710054,신답역,313,서울특별시 동대문구 답십리동 482-104,482,104,장미빌라,전세,59,202306,15,22000,0,22000,3,1997,사가정로 18,-,-,-, , 
127.0502906,37.5710054,신답역,313,서울특별시 동대문구 답십리동 482-104,482,104,장미빌라,전세,59,202306,15,23000,0,23000,3,1997,사가정로 18,-,신규,-,0,0
127.0502906,37.5710054,신답역,313,서울특별시 동대문구 답십리동 482-104,482,104,장미빌라,전세,59,202306,15,22000,0,22000,3,1997,사가정로 18,-,-,-, , 
127.0502906,37.5710054,신답역,313,서울특별시 동대문구 답십리동 482-104,482,104,장미빌라,월세,59,202309,7,5000,100,7400,1,1997,사가정로 18,24,신규,-,0,0
127.0643355,37.5706697,장한평역,1009,서울특별시 동대문구 답십리동 793,793,0,장수빌라트B동,월세,46.68,202302,21,15000,30,15720,3,2003,답십리로60길 49,24,신규,-,0,0
127.0643355,37.5706697,장한평역,1009,서울특별시 동대문구 답십리동 793,793,0,장수빌라트B동,월세,46.68,202302,21,15000,30,15720,3,2003,답십리로60길 49,24,신규,-,0,0
127.0491904,37.574947,신답역,598,서울특별시 동대문구 답십리동 472-1,472,1,정호빌라트,전세,141.83,202212,2,40000,0,40000,4,1994,답십리로 78,-,-,-, , 
127.0511034,37.5732313,신답역,519,서울특별시 동대문구 답십리동 475-105,475,105,"주함해븐빌1동,2동",전세,57.69,202303,10,36000,0,36000,4,2014,답십리로40길 13,-,신규,-,0,0
127.0511034,37.5732313,신답역,519,서울특별시 동대문구 답십리동 475-105,475,105,"주함해븐빌1동,2동",전세,57.69,202303,10,36000,0,36000,4,2014,답십리로40길 13,-,-,-, , 
