long,lat,cbd_m,gbd_m,ybd_m,north_hangang,district,address,jibun,station,station_m,univ,univ_m,road_m,scale,junse,month,date,guarantee,dong,rent_month,build,new_address,term,contract1,contract2,contract3...26,contract3...27,build_age,station_km,univ_km,cbd_km,gbd_km,ybd_km,scaled_guarantee,predicted,residuals,under_rated
126.9236475,37.5822101,6334.524626,13925.36497,5086.780143,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1310,명지대학교 인문캠퍼스,215,8m미만,17,1,202302,13,6500,남가좌동,0,2017,명지대3길,202302~202502,신규,-,0,0,6,1.31,0.215,6.334524626,13.92536497,5.086780143,382.3529412,9716.333755,-3216.333755,1
126.9240711,37.577591,5823.401398,13582.19573,4887.560555,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,1277,명지대학교 인문캠퍼스,323,8m미만,18.5,1,202305,30,7000,남가좌동,0,2017,증가로8길,202306~202506,신규,-,0,0,6,1.277,0.323,5.823401398,13.58219573,4.887560555,378.3783784,10091.8029,-3091.802903,1
126.9247316,37.5772903,5792.583175,13515.50334,4822.338062,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,1291,명지대학교 인문캠퍼스,375,8m미만,19.8,1,202307,20,10000,남가좌동,0,2018,증가로6길,202308~202312,갱신,-,11000,0,5,1.291,0.375,5.792583175,13.51550334,4.822338062,505.0505051,10499.92702,-499.9270178,1
126.9236475,37.5822101,6334.524626,13925.36497,5086.780143,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1310,명지대학교 인문캠퍼스,215,8m미만,19.8,1,202309,26,7000,남가좌동,0,2010,명지대3길,202310~202510,신규,-,0,0,13,1.31,0.215,6.334524626,13.92536497,5.086780143,353.5353535,9520.185038,-2520.185038,1
126.9227854,37.5811622,6216.47517,13913.24656,5117.229145,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1350,명지대학교 인문캠퍼스,91,8m미만,19.8,1,202308,26,10000,남가좌동,0,2021,명지대1나길,202309~202509,신규,-,0,0,2,1.35,0.091,6.21647517,13.91324656,5.117229145,505.0505051,10813.64024,-813.6402386,1
126.9227893,37.5736388,5381.618055,13415.86554,4897.448389,1,nw,서울특별시 서대문구 남가좌동,7*,가좌역,889,명지대학교 인문캠퍼스,746,8m미만,20,1,202311,11,10000,남가좌동,0,1985,가재울로,202311~202511,신규,-,0,0,38,0.889,0.746,5.381618055,13.41586554,4.897448389,500,6922.394895,3077.605105,0
126.9266535,37.5811453,6229.94206,13644.19565,4796.483904,1,nw,서울특별시 서대문구 남가좌동,3**,새절역,1581,명지대학교 인문캠퍼스,340,8m미만,20,1,202302,22,9000,남가좌동,0,2016,거북골로,202302~202502,신규,-,0,0,7,1.581,0.34,6.22994206,13.64419565,4.796483904,450,10041.78859,-1041.788593,1
126.9236475,37.5822101,6334.524626,13925.36497,5086.780143,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1310,명지대학교 인문캠퍼스,215,8m미만,33.28,1,202308,28,10000,남가좌동,0,1991,명지대3길,202310~202510,신규,-,0,0,32,1.31,0.215,6.334524626,13.92536497,5.086780143,300.4807692,10349.90549,-349.9054925,1
126.9223058,37.5745062,5477.188443,13506.29066,4957.856339,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,920,명지대학교 인문캠퍼스,652,8m미만,36.48,1,202302,11,9000,남가좌동,0,1991,가재울로4길,202303~202503,신규,-,0,0,32,0.92,0.652,5.477188443,13.50629066,4.957856339,246.7105263,11437.71333,-2437.713327,1
126.9251457,37.5807036,6172.773935,13717.7965,4903.881388,1,nw,서울특별시 서대문구 남가좌동,3**,새절역,1522,명지대학교 인문캠퍼스,199,8m미만,38.07,1,202304,3,13000,남가좌동,0,1990,명지대길,202304~202504,갱신,-,11000,0,33,1.522,0.199,6.172773935,13.7177965,4.903881388,341.476228,11146.3266,1853.673395,0
126.9240711,37.577591,5823.401398,13582.19573,4887.560555,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,1277,명지대학교 인문캠퍼스,323,8m미만,42.47,1,202311,23,12000,남가좌동,0,1993,증가로8길,202312~202512,신규,-,0,0,30,1.277,0.323,5.823401398,13.58219573,4.887560555,282.5523899,12748.15756,-748.1575616,1
126.9318975,37.568651,4912.638893,12439.24774,4024.476704,1,nw,서울특별시 서대문구 남가좌동,3**,홍대입구역,1493,연세대학교,1092,25m미만,42.84,1,202305,26,12000,남가좌동,0,1994,증가로,202306~202506,신규,-,0,0,29,1.493,1.092,4.912638893,12.43924774,4.024476704,280.1120448,12743.67355,-743.6735488,1
126.9226269,37.5740875,5431.140087,13456.28697,4920.905329,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,910,명지대학교 인문캠퍼스,696,8m미만,46.6,1,202302,22,11700,남가좌동,0,1998,가재울로2길,-,갱신,-,11000,0,25,0.91,0.696,5.431140087,13.45628697,4.920905329,251.0729614,14635.09858,-2935.098578,1
126.9236475,37.5822101,6334.524626,13925.36497,5086.780143,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1310,명지대학교 인문캠퍼스,215,8m미만,48.66,1,202309,18,15000,남가좌동,0,1989,명지대3길,-,-,-,,,34,1.31,0.215,6.334524626,13.92536497,5.086780143,308.2614057,13671.37484,1328.625163,0
126.9236475,37.5822101,6334.524626,13925.36497,5086.780143,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1310,명지대학교 인문캠퍼스,215,8m미만,48.66,1,202309,18,15000,남가좌동,0,1989,명지대3길,202312~202512,신규,-,0,0,34,1.31,0.215,6.334524626,13.92536497,5.086780143,308.2614057,13671.37484,1328.625163,0
126.9222619,37.5748198,5511.9468,13529.61486,4968.750521,1,nw,서울특별시 서대문구 남가좌동,7*,가좌역,942,명지대학교 인문캠퍼스,617,8m미만,49.92,1,202304,29,12000,남가좌동,0,1993,가재울로6길,202306~202506,신규,-,0,0,30,0.942,0.617,5.5119468,13.52961486,4.968750521,240.3846154,14773.15242,-2773.152422,1
126.9213971,37.5758832,5629.639636,13660.40453,5068.919769,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,982,명지대학교 인문캠퍼스,515,8m미만,53.16,1,202301,12,20500,남가좌동,0,1989,가재울로12길,202302~202502,신규,-,0,0,34,0.982,0.515,5.629639636,13.66040453,5.068919769,385.6282919,15006.51195,5493.488053,0
126.9223058,37.5745062,5477.188443,13506.29066,4957.856339,1,nw,서울특별시 서대문구 남가좌동,7*,가좌역,920,명지대학교 인문캠퍼스,652,25m미만,54,1,202301,25,15000,남가좌동,0,1990,가재울로4길,202302~202502,신규,-,0,0,33,0.92,0.652,5.477188443,13.50629066,4.957856339,277.7777778,15375.60447,-375.6044695,1
126.9222619,37.5748198,5511.9468,13529.61486,4968.750521,1,nw,서울특별시 서대문구 남가좌동,7*,가좌역,942,명지대학교 인문캠퍼스,617,8m미만,54.96,1,202306,20,12000,남가좌동,0,1997,가재울로6길,202306~202506,갱신,-,11000,0,26,0.942,0.617,5.5119468,13.52961486,4.968750521,218.3406114,16423.41838,-4423.418376,1
126.9217253,37.5753323,5568.497488,13601.23532,5027.117996,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,952,명지대학교 인문캠퍼스,568,8m미만,58.86,1,202308,18,20000,남가좌동,0,1993,가재울로8길,202309~202509,갱신,-,15000,0,30,0.952,0.568,5.568497488,13.60123532,5.027117996,339.7893306,16835.96088,3164.03912,0
126.9236475,37.5822101,6334.524626,13925.36497,5086.780143,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1310,명지대학교 인문캠퍼스,215,8m미만,60.61,1,202307,20,9500,남가좌동,0,1990,명지대3길,-,-,-,,,33,1.31,0.215,6.334524626,13.92536497,5.086780143,156.7398119,16560.32003,-7060.320029,1
126.9236537,37.5820863,6320.806113,13916.38664,5081.288859,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1320,명지대학교 인문캠퍼스,202,8m미만,65.97,1,202304,29,14000,남가좌동,0,1989,명지대1라길,202305~202505,신규,-,0,0,34,1.32,0.202,6.320806113,13.91638664,5.081288859,212.2176747,17672.45008,-3672.450081,1
126.9230764,37.5777197,5834.993507,13661.09548,4975.992518,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,1235,명지대학교 인문캠퍼스,293,8m미만,68.4,1,202307,23,26200,남가좌동,0,1990,증가로10길,202307~202507,갱신,-,25000,0,33,1.235,0.293,5.834993507,13.66109548,4.975992518,383.0409357,18431.65373,7768.346266,0
126.9232786,37.5829464,6415.356262,14001.80627,5147.252865,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1228,명지대학교 인문캠퍼스,289,8m미만,70.48,1,202303,24,22000,남가좌동,0,1999,명지대5길,-,-,-,,,24,1.228,0.289,6.415356262,14.00180627,5.147252865,312.1452894,20006.07995,1993.920052,0
126.9222619,37.5748198,5511.9468,13529.61486,4968.750521,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,942,명지대학교 인문캠퍼스,617,8m미만,78.08,1,202305,3,15000,남가좌동,0,1974,가재울로6길,-,-,-,,,49,0.942,0.617,5.5119468,13.52961486,4.968750521,192.1106557,19003.55009,-4003.550088,1
126.924722,37.5813155,6238.809627,13789.29074,4962.599685,1,nw,서울특별시 서대문구 남가좌동,3**,새절역,1447,명지대학교 인문캠퍼스,190,12m미만,81.42,1,202302,4,30000,남가좌동,0,2020,명지대1길,202303~202503,신규,-,0,0,3,1.447,0.19,6.238809627,13.78929074,4.962599685,368.4598379,24877.38225,5122.617749,0
126.9227893,37.5736388,5381.618055,13415.86554,4897.448389,1,nw,서울특별시 서대문구 남가좌동,3**,가좌역,889,명지대학교 인문캠퍼스,746,8m미만,88.13,1,202310,4,25000,남가좌동,0,1973,가재울로,202311~202511,-,-,,,50,0.889,0.746,5.381618055,13.41586554,4.897448389,283.6718484,21256.77263,3743.227367,0
126.9236537,37.5820863,6320.806113,13916.38664,5081.288859,1,nw,서울특별시 서대문구 남가좌동,*,새절역,1320,명지대학교 인문캠퍼스,202,8m미만,89.28,1,202311,7,20000,남가좌동,0,1985,명지대1라길,202312~202512,신규,-,0,0,38,1.32,0.202,6.320806113,13.91638664,5.081288859,224.0143369,22589.56825,-2589.568251,1
126.9647451,37.5670214,6012.578989,10079.01223,1119.884542,1,nw,서울특별시 서대문구 냉천동,1**,서대문역,218,감리교신학대학교,224,8m미만,66,1,202311,25,18000,냉천동,0,1993,통일로9안길,202312~202512,신규,-,0,0,30,0.218,0.224,6.012578989,10.07901223,1.119884542,272.7272727,19164.00651,-1164.006508,1
126.9457045,37.5673895,5149.785329,11376.73818,2797.393094,1,nw,서울특별시 서대문구 대신동,1**,이대역,1177,연세대학교,529,8m미만,48.56,1,202307,5,13000,대신동,0,1998,연대동문1길,202307~202507,신규,-,0,0,25,1.177,0.529,5.149785329,11.37673818,2.797393094,267.7100494,14849.43088,-1849.43088,1
126.9166102,37.5813213,6248.505893,14357.94254,5638.926534,1,nw,서울특별시 서대문구 북가좌동,*,새절역,1092,명지대학교 인문캠퍼스,569,8m미만,19.83,1,202304,5,11000,북가좌동,0,2019,증가로24나길,202305~202505,신규,-,0,0,4,1.092,0.569,6.248505893,14.35794254,5.638926534,554.7150782,10804.91486,195.0851438,0
126.9105377,37.5776962,5911.610565,14562.41502,6048.870144,1,nw,서울특별시 서대문구 북가좌동,2**,디지털미디어시티역,841,명지대학교 인문캠퍼스,1134,8m미만,19.83,1,202305,10,9000,북가좌동,0,2019,거북골로18길,202306~202506,신규,-,0,0,4,0.841,1.134,5.911610565,14.56241502,6.048870144,453.8577912,11022.60702,-2022.607023,1
126.9141987,37.5820953,6352.470282,14580.23861,5868.097457,1,nw,서울특별시 서대문구 북가좌동,2**,새절역,974,명지대학교 인문캠퍼스,796,8m미만,23.14,1,202306,30,12000,북가좌동,0,2020,증가로28길,202307~202507,신규,-,0,0,3,0.974,0.796,6.352470282,14.58023861,5.868097457,518.5825411,11795.43718,204.5628236,0
126.9185804,37.5812184,6227.330463,14211.80975,5470.125388,1,nw,서울특별시 서대문구 북가좌동,*,새절역,1158,명지대학교 인문캠퍼스,397,12m미만,24,1,202308,1,9000,북가좌동,0,1994,증가로20가길,202308~202508,신규,-,0,0,29,1.158,0.397,6.227330463,14.21180975,5.470125388,375,8697.040051,302.9599491,0
126.9069225,37.5795318,6171.605084,14941.06941,6406.848769,1,nw,서울특별시 서대문구 북가좌동,3**,디지털미디어시티역,635,명지대학교 인문캠퍼스,1418,8m미만,30,1,202305,16,3000,북가좌동,0,1977,거북골로23길,-,-,-,,,46,0.635,1.418,6.171605084,14.94106941,6.406848769,100,8491.884408,-5491.884408,1
126.9110259,37.5782767,5968.288681,14563.04578,6021.625247,1,nw,서울특별시 서대문구 북가좌동,8*,디지털미디어시티역,899,명지대학교 인문캠퍼스,1077,8m미만,31.7,1,202307,3,8500,북가좌동,0,1993,거북골로18나길,202307~202507,갱신,-,10000,0,30,0.899,1.077,5.968288681,14.56304578,6.021625247,268.1388013,10582.90271,-2082.902706,1
126.9110259,37.5782767,5968.288681,14563.04578,6021.625247,1,nw,서울특별시 서대문구 북가좌동,8*,디지털미디어시티역,899,명지대학교 인문캠퍼스,1077,8m미만,33,1,202305,12,7000,북가좌동,0,1995,거북골로18나길,202306~202506,신규,-,0,0,28,0.899,1.077,5.968288681,14.56304578,6.021625247,212.1212121,11125.41809,-4125.418095,1
126.9139158,37.580897,6222.850186,14521.91156,5851.743113,1,nw,서울특별시 서대문구 북가좌동,2**,새절역,1106,명지대학교 인문캠퍼스,799,8m미만,34.36,1,202305,11,12000,북가좌동,0,2019,증가로23나길,202306~202506,신규,-,0,0,4,1.106,0.799,6.222850186,14.52191156,5.851743113,349.2433062,14153.79703,-2153.797031,1
126.9159472,37.5828185,6418.54055,14504.44089,5747.887609,1,nw,서울특별시 서대문구 북가좌동,*,새절역,917,명지대학교 인문캠퍼스,675,8m미만,35.09,1,202310,24,6600,북가좌동,0,1990,증가로24바길,202310~202510,신규,-,0,0,33,0.917,0.675,6.41854055,14.50444089,5.747887609,188.0877743,10997.32903,-4397.329031,1
126.9126595,37.5824583,6407.813636,14713.64451,6009.833193,1,nw,서울특별시 서대문구 북가좌동,3**,새절역,936,명지대학교 인문캠퍼스,938,8m미만,37.89,1,202309,6,14000,북가좌동,0,1989,증가로29길,202310~202510,신규,-,0,0,34,0.936,0.938,6.407813636,14.71364451,6.009833193,369.4906308,11503.06333,2496.936674,0
